,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,personal_credit,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
80,16200.0,0.0,0.0,0.0,16200.0,4000.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
81,16400.0,0.0,0.0,0.0,16400.0,4200.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
82,16600.0,0.0,0.0,0.0,16600.0,4400.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
83,16800.0,0.0,0.0,0.0,16800.0,4600.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
84,17000.0,0.0,0.0,0.0,17000.0,4800.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
85,17200.0,0.0,0.0,0.0,17200.0,5000.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
86,17400.0,0.0,0.0,0.0,17400.0,5200.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
87,17600.0,0.0,0.0,0.0,17600.0,5400.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
88,17800.0,0.0,0.0,0.0,17800.0,5600.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
89,18000.0,0.0,0.0,0.0,18000.0,5800.0,standard,12200.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0
