StateCode,State,CongressionalDistrict,County,SubPopulation,TotalPopulation,PercentofCD,PercentofTotal
21,KY,6,Robertson KY,427.104,2282,0.0031,0.1872
21,KY,6,Scott KY,7832.962,47173,0.0562,0.166
21,KY,6,Wolfe KY,1379.4,7355,0.0099,0.1875
21,KY,6,Woodford KY,4225.296,24939,0.0303,0.1694
22,LA,1,Jefferson Parish LA,53090.82613,229915.297,0.3462,0.2309
22,LA,1,Lafourche Parish LA,9337.62536,46245.392,0.0609,0.2019
22,LA,1,Orleans Parish LA,7668.950678,30987.378,0.05,0.2475
22,LA,1,Plaquemines Parish LA,1394.136,11521,0.0091,0.121
22,LA,1,St. Bernard Parish LA,2170.968,17948.5,0.0142,0.121
22,LA,1,St. Tammany Parish LA,49438.824,233740,0.3223,0.2115
22,LA,1,Tangipahoa Parish LA,15977.43921,72725.732,0.1042,0.2197
22,LA,1,Terrebonne Parish LA,14291.42309,69476.254,0.0932,0.2057
22,LA,2,Ascension Parish LA,4164.81201,20308.493,0.027,0.2051
22,LA,2,Assumption Parish LA,1504.350009,7636.599,0.0097,0.197
22,LA,2,East Baton Rouge Parish LA,23791.02624,102186.002,0.154,0.2328
22,LA,2,Iberville Parish LA,5725.487915,23324.568,0.0371,0.2455
22,LA,2,Jefferson Parish LA,43048.00288,199995.703,0.2786,0.2152
22,LA,2,Orleans Parish LA,58455.39132,240679.622,0.3783,0.2429
22,LA,2,St. Charles Parish LA,5948.684288,33725.963,0.0385,0.1764
22,LA,2,St. James Parish LA,3869.056,22102,0.025,0.1751
22,LA,2,St. John the Baptist Parish LA,5949.111808,33567.347,0.0385,0.1772
22,LA,2,West Baton Rouge Parish LA,2067.298512,10627.552,0.0134,0.1945
22,LA,3,Acadia Parish LA,12999.25,61773,0.0806,0.2104
22,LA,3,Calcasieu Parish LA,40672.287,192768,0.2522,0.211
22,LA,3,Cameron Parish LA,1386.002,6839,0.0086,0.2027
22,LA,3,Iberia Parish LA,14587.376,73240,0.0905,0.1992
22,LA,3,Jefferson Davis Parish LA,6440.826,31594,0.0399,0.2039
22,LA,3,Lafayette Parish LA,50193.422,221578,0.3112,0.2265
22,LA,3,St. Landry Parish LA,590.850848,2994.983,0.0037,0.1973
22,LA,3,St. Martin Parish LA,10882.116,52160,0.0675,0.2086
22,LA,3,St. Mary Parish LA,11448.172,54650,0.071,0.2095
22,LA,3,Vermilion Parish LA,12070.406,57999,0.0748,0.2081
22,LA,4,Allen Parish LA,5340.863,25764,0.0341,0.2073
22,LA,4,Beauregard Parish LA,7366.439,35654,0.0471,0.2066
22,LA,4,Bienville Parish LA,3400.13,14353,0.0217,0.2369
22,LA,4,Bossier Parish LA,20923.978,116979,0.1337,0.1789
22,LA,4,Caddo Parish LA,53677.59,254969,0.3429,0.2105
22,LA,4,Claiborne Parish LA,3980.64,17195,0.0254,0.2315
22,LA,4,De Soto Parish LA,6261.215,26656,0.04,0.2349
22,LA,4,Evangeline Parish LA,6667.808,33984,0.0426,0.1962
22,LA,4,Natchitoches Parish LA,9205.23,39566,0.0588,0.2327
22,LA,4,Red River Parish LA,2156.18,9091,0.0138,0.2372
22,LA,4,Sabine Parish LA,5639.24,24233,0.036,0.2327
22,LA,4,St. Landry Parish LA,8017.935296,40901.971,0.0512,0.196
22,LA,4,Union Parish LA,6330.122,22721,0.0404,0.2786
22,LA,4,Vernon Parish LA,10247.884,52334,0.0655,0.1958
22,LA,4,Webster Parish LA,7341.473,41207,0.0469,0.1782
22,LA,5,Avoyelles Parish LA,11309.58,42073,0.0609,0.2688
22,LA,5,Caldwell Parish LA,2818.205,10132,0.0152,0.2781
22,LA,5,Catahoula Parish LA,2793.33,10407,0.015,0.2684
22,LA,5,Concordia Parish LA,5654.79,20822,0.0304,0.2716
22,LA,5,East Carroll Parish LA,2167.85,7759,0.0117,0.2794
22,LA,5,East Feliciana Parish LA,2885.246155,11729.492,0.0155,0.246
22,LA,5,Franklin Parish LA,5809.838,20767,0.0313,0.2798
22,LA,5,Grant Parish LA,6097.635,22309,0.0328,0.2733
22,LA,5,Jackson Parish LA,4552.485,16274,0.0245,0.2797
22,LA,5,La Salle Parish LA,4087.8,14890,0.022,0.2745
22,LA,5,Lincoln Parish LA,10863.83,46735,0.0585,0.2325
22,LA,5,Madison Parish LA,3295.132,12093,0.0177,0.2725
22,LA,5,Morehouse Parish LA,7890.974,27979,0.0425,0.282
22,LA,5,Ouachita Parish LA,39166.51,153720,0.2109,0.2548
22,LA,5,Rapides Parish LA,28729.629,131613,0.1547,0.2183
22,LA,5,Richland Parish LA,5853.195,20725,0.0315,0.2824
22,LA,5,St. Helena Parish LA,631.471189,2733.053,0.0034,0.231
22,LA,5,St. Landry Parish LA,7726.189856,39487.046,0.0416,0.1957
22,LA,5,Tangipahoa Parish LA,10658.44779,48371.268,0.0574,0.2203
22,LA,5,Tensas Parish LA,1474.138,5252,0.0079,0.2807
22,LA,5,Washington Parish LA,10037.747,47168,0.054,0.2128
22,LA,5,West Carroll Parish LA,3295.132,11604,0.0177,0.284
22,LA,5,West Feliciana Parish LA,3861.53,15625,0.0208,0.2471
22,LA,5,Winn Parish LA,4087.8,15313,0.022,0.2669
22,LA,6,Ascension Parish LA,17854.42599,86906.507,0.1186,0.2054
22,LA,6,Assumption Parish LA,3184.557991,15784.401,0.0211,0.2018
22,LA,6,East Baton Rouge Parish LA,65477.54677,337984.998,0.4348,0.1937
22,LA,6,East Feliciana Parish LA,2093.353845,8537.508,0.0139,0.2452
22,LA,6,Iberville Parish LA,2456.697085,10062.432,0.0163,0.2441
22,LA,6,Lafourche Parish LA,10040.00464,50072.608,0.0667,0.2005
22,LA,6,Livingston Parish LA,25086.234,128026,0.1666,0.1959
22,LA,6,Pointe Coupee Parish LA,5638.26,22802,0.0374,0.2473
22,LA,6,St. Charles Parish LA,3371.251712,19054.037,0.0224,0.1769
22,LA,6,St. Helena Parish LA,1942.790811,8469.947,0.0129,0.2294
22,LA,6,St. John the Baptist Parish LA,2173.768192,12356.653,0.0144,0.1759
22,LA,6,Terrebonne Parish LA,8726.448912,42383.746,0.058,0.2059
22,LA,6,West Baton Rouge Parish LA,2534.369488,13160.448,0.0168,0.1926
23,ME,1,Cumberland ME,37381.181,281674,0.4078,0.1327
23,ME,1,Kennebec ME,9284.057952,75887.368,0.1013,0.1223
23,ME,1,Knox ME,7689.044,39736,0.0839,0.1935
23,ME,1,Lincoln ME,5290.886,34457,0.0577,0.1536
23,ME,1,Sagadahoc ME,4555.777,35293,0.0497,0.1291
23,ME,1,York ME,27462.359,197131,0.2996,0.1393
23,ME,2,Androscoggin ME,10967,107702,0.117,0.1018
23,ME,2,Aroostook ME,10936.879,71870,0.1166,0.1522
23,ME,2,Franklin ME,4515.932,30768,0.0482,0.1468
23,ME,2,Hancock ME,10466.353,54418,0.1116,0.1923
23,ME,2,Kennebec ME,5668.802048,46263.632,0.0605,0.1225
23,ME,2,Oxford ME,8468.458,57833,0.0903,0.1464
23,ME,2,Penobscot ME,20196.318,153923,0.2154,0.1312
23,ME,2,Piscataquis ME,2526.783,17535,0.0269,0.1441
23,ME,2,Somerset ME,7651.595,52228,0.0816,0.1465
23,ME,2,Waldo ME,7316.975,38786,0.078,0.1886
23,ME,2,Washington ME,5044.095,32856,0.0538,0.1535
24,MD,1,Baltimore MD,7631.448759,54868.734,0.0729,0.1391
24,MD,1,Caroline MD,5121.718,33066,0.049,0.1549
24,MD,1,Carroll MD,7337.359316,64962.061,0.0701,0.1129
24,MD,1,Cecil MD,13727.567,101108,0.1312,0.1358
24,MD,1,Dorchester MD,5081.028,32618,0.0486,0.1558
24,MD,1,Harford MD,17249.39869,153581.081,0.1649,0.1123
24,MD,1,Kent MD,2575.537,20197,0.0246,0.1275
24,MD,1,Queen Annes MD,7394.358,47798,0.0707,0.1547
24,MD,1,Somerset MD,4818.366,26470,0.0461,0.182
24,MD,1,Talbot MD,5892.828,37782,0.0563,0.156
24,MD,1,Wicomico MD,18191.79,98733,0.1739,0.1843
24,MD,1,Worcester MD,9603.954,51454,0.0918,0.1867
24,MD,2,Anne Arundel MD,9878.570232,82874.118,0.099,0.1192
24,MD,2,Baltimore city MD,14022.58005,83603.483,0.1405,0.1677
24,MD,2,Baltimore MD,58364.71201,426819.485,0.5847,0.1367
24,MD,2,Harford MD,12769.60131,91244.919,0.1279,0.1399
24,MD,2,Howard MD,4779.108456,38898.886,0.0479,0.1229
24,MD,3,Anne Arundel MD,28433.17725,218101.36,0.2754,0.1304
24,MD,3,Baltimore city MD,28643.69663,165212.825,0.2775,0.1734
24,MD,3,Baltimore MD,19031.14927,135097.345,0.1844,0.1409
24,MD,3,Howard MD,11214.08877,91705.665,0.1086,0.1223
24,MD,3,Montgomery MD,15907.45293,109996.061,0.1541,0.1446
24,MD,4,Anne Arundel MD,20922.96826,179491.747,0.1767,0.1166
24,MD,4,Prince Georges MD,97454.74941,540581.024,0.8233,0.1803
24,MD,5,Anne Arundel MD,8229.930256,57188.775,0.0824,0.1439
24,MD,5,Calvert MD,9346.158,88737,0.0936,0.1053
24,MD,5,Charles MD,14786.616,146551,0.1481,0.1009
24,MD,5,Prince Georges MD,56488.97759,322838.976,0.5659,0.175
24,MD,5,St. Marys MD,10975.118,105151,0.1099,0.1044
24,MD,6,Allegany MD,11846.936,75087,0.1068,0.1578
24,MD,6,Frederick MD,14235.76787,117096.006,0.1284,0.1216
24,MD,6,Garrett MD,4699.064,30097,0.0424,0.1561
24,MD,6,Montgomery MD,60281.14239,358738.827,0.5436,0.168
24,MD,6,Washington MD,19821.802,147430,0.1788,0.1344
24,MD,7,Baltimore city MD,60911.67932,372138.598,0.5763,0.1637
24,MD,7,Baltimore MD,25789.20196,188243.436,0.244,0.137
24,MD,7,Howard MD,18991.18777,156480.449,0.1797,0.1214
24,MD,8,Carroll MD,11584.40868,102171.939,0.1009,0.1134
24,MD,8,Frederick MD,14221.69813,116288.994,0.1239,0.1223
24,MD,8,Montgomery MD,88985.46268,503042.112,0.7752,0.1769
25,MA,1,Berkshire MA,10632.638,131219,0.1859,0.081
25,MA,1,Franklin MA,1371.14061,14761.36,0.024,0.0929
25,MA,1,Hampden MA,35574.0458,463127.56,0.6219,0.0768
25,MA,1,Hampshire MA,5279.484,57341,0.0923,0.0921
25,MA,1,Worcester MA,4345.649,61066,0.076,0.0712
25,MA,2,Franklin MA,5263.65039,56610.64,0.0869,0.093
25,MA,2,Hampden MA,32.108199,362.44,5.00E-04,0.0886
25,MA,2,Hampshire MA,10045.286,100739,0.1658,0.0997
25,MA,2,Norfolk MA,258.997975,3694.95,0.0043,0.0701
25,MA,2,Worcester MA,45001.56744,566112.364,0.7426,0.0795
25,MA,3,Essex MA,18930.86889,209564.289,0.2901,0.0903
25,MA,3,Middlesex MA,34791.40993,390247.344,0.5332,0.0892
25,MA,3,Worcester MA,11523.42356,127696.636,0.1766,0.0902
25,MA,4,Bristol MA,22804.01432,319874.28,0.393,0.0713
25,MA,4,Middlesex MA,10110.615,100071,0.1742,0.101
25,MA,4,Norfolk MA,21537.73003,263051.05,0.3711,0.0819
25,MA,4,Plymouth MA,929.606,10602,0.016,0.0877
25,MA,4,Worcester MA,2650.713,33910,0.0457,0.0782
25,MA,5,Middlesex MA,64628.25339,648502.762,0.874,0.0997
25,MA,5,Suffolk MA,8536.131,69252,0.1154,0.1233
25,MA,5,Worcester MA,780.527,9767,0.0106,0.0799
25,MA,6,Essex MA,45186.18912,533594.711,0.778,0.0847
25,MA,6,Middlesex MA,12890.639,193918,0.222,0.0665
25,MA,7,Middlesex MA,23052.81268,170345.894,0.2432,0.1353
25,MA,7,Norfolk MA,2763.837584,40142.598,0.0292,0.0689
25,MA,7,Suffolk MA,68963.06316,517027.753,0.7276,0.1334
25,MA,8,Bristol MA,529.996369,5668.647,0.0086,0.0935
25,MA,8,Norfolk MA,26374.36242,363961.402,0.4284,0.0725
25,MA,8,Plymouth MA,19716.548,222140,0.3203,0.0888
25,MA,8,Suffolk MA,14944.56985,135743.247,0.2427,0.1101
25,MA,9,Barnstable MA,23639.141,215888,0.3682,0.1095
25,MA,9,Bristol MA,17670.02531,222742.073,0.2752,0.0793
25,MA,9,Dukes MA,1820.61,16535,0.0284,0.1101
25,MA,9,Nantucket MA,1121.028,10172,0.0175,0.1102
25,MA,9,Plymouth MA,19950.562,262177,0.3107,0.0761
26,MI,1,Alcona MI,1715.52,10942,0.014,0.1568
26,MI,1,Alger MI,1757.098,9601,0.0143,0.183
26,MI,1,Alpena MI,4610.46,29598,0.0376,0.1558
26,MI,1,Antrim MI,4172.8,23580,0.034,0.177
26,MI,1,Baraga MI,1620.848,8860,0.0132,0.1829
26,MI,1,Benzie MI,3361.216,17525,0.0274,0.1918
26,MI,1,Charlevoix MI,4642.24,25949,0.0378,0.1789
26,MI,1,Cheboygan MI,4095.804,26152,0.0334,0.1566
26,MI,1,Chippewa MI,6267.638,38520,0.0511,0.1627
26,MI,1,Crawford MI,2208.732,14074,0.018,0.1569
26,MI,1,Delta MI,6031.612,37069,0.0492,0.1627
26,MI,1,Dickinson MI,4366.761,26168,0.0356,0.1669
26,MI,1,Emmet MI,5789.76,32694,0.0472,0.1771
26,MI,1,Gogebic MI,2726.433,16427,0.0222,0.166
26,MI,1,Grand Traverse MI,16661.2,86986,0.1358,0.1915
26,MI,1,Houghton MI,6144.869,36628,0.0501,0.1678
26,MI,1,Iron MI,1980.985,11817,0.0161,0.1676
26,MI,1,Kalkaska MI,3025.28,17153,0.0247,0.1764
26,MI,1,Keweenaw MI,351.453,2156,0.0029,0.163
26,MI,1,Leelanau MI,4143.568,21708,0.0338,0.1909
26,MI,1,Luce MI,1078.754,6631,0.0088,0.1627
26,MI,1,Mackinac MI,1826.218,11113,0.0149,0.1643
26,MI,1,Manistee MI,4810.016,24733,0.0392,0.1945
26,MI,1,Marquette MI,12163.864,67077,0.0992,0.1813
26,MI,1,Mason MI,1358.268099,7577.619,0.0111,0.1792
26,MI,1,Menominee MI,4413.36,24029,0.036,0.1837
26,MI,1,Montmorency MI,1543.968,9765,0.0126,0.1581
26,MI,1,Ontonagon MI,1139.657,6780,0.0093,0.1681
26,MI,1,Oscoda MI,1372.416,8640,0.0112,0.1588
26,MI,1,Otsego MI,3795.588,24164,0.0309,0.1571
26,MI,1,Presque Isle MI,2122.956,13376,0.0173,0.1587
26,MI,1,Schoolcraft MI,1372.792,8485,0.0112,0.1618
26,MI,2,Allegan MI,352.065806,2425.952,0.0033,0.1451
26,MI,2,Kent MI,25537.71857,159857.648,0.2427,0.1598
26,MI,2,Lake MI,2061.031,11539,0.0196,0.1786
26,MI,2,Mason MI,3812.031901,21127.381,0.0362,0.1804
26,MI,2,Muskegon MI,26404.56,172188,0.2509,0.1533
26,MI,2,Newaygo MI,8753.867,48460,0.0832,0.1806
26,MI,2,Oceana MI,4796.964,26570,0.0456,0.1805
26,MI,2,Ottawa MI,33521.088,263801,0.3185,0.1271
26,MI,3,Barry MI,8026.646,59173,0.0752,0.1356
26,MI,3,Calhoun MI,21627.692,136146,0.2026,0.1589
26,MI,3,Ionia MI,11404.055,63905,0.1068,0.1785
26,MI,3,Kent MI,64985.03643,442764.352,0.6088,0.1468
26,MI,3,Montcalm MI,704.87434,3986.318,0.0066,0.1768
26,MI,4,Clare MI,6142.765,30926,0.0547,0.1986
26,MI,4,Clinton MI,9389.092,75382,0.0836,0.1246
26,MI,4,Gladwin MI,4093.312,25692,0.0364,0.1593
26,MI,4,Gratiot MI,8542.729,42476,0.0761,0.2011
26,MI,4,Isabella MI,13856.935,70311,0.1234,0.1971
26,MI,4,Mecosta MI,7401.589,42798,0.0659,0.1729
26,MI,4,Midland MI,10769.982,83629,0.0959,0.1288
26,MI,4,Missaukee MI,2608,14849,0.0232,0.1756
26,MI,4,Montcalm MI,10535.71566,59355.682,0.0938,0.1775
26,MI,4,Ogemaw MI,3459.392,21699,0.0308,0.1594
26,MI,4,Osceola MI,4090.285,23528,0.0364,0.1738
26,MI,4,Roscommon MI,3930.304,24449,0.035,0.1608
26,MI,4,Saginaw MI,12651.03605,87498.434,0.1126,0.1446
26,MI,4,Shiawassee MI,9021.542,70648,0.0803,0.1277
26,MI,4,Wexford MI,5815.84,32735,0.0518,0.1777
26,MI,5,Arenac MI,2553.792,15899,0.0266,0.1606
26,MI,5,Bay MI,13917.374,107771,0.1449,0.1291
26,MI,5,Genesee MI,56271.81,425790,0.586,0.1322
26,MI,5,Iosco MI,4111.424,25887,0.0428,0.1588
26,MI,5,Saginaw MI,16383.89995,112670.566,0.1706,0.1454
26,MI,5,Tuscola MI,2782.542326,17956.356,0.029,0.155
26,MI,6,Allegan MI,15804.75619,108982.048,0.1434,0.145
26,MI,6,Berrien MI,24328.745,156813,0.2207,0.1551
26,MI,6,Cass MI,8021.732,52293,0.0728,0.1534
26,MI,6,Kalamazoo MI,40431.389,250331,0.3668,0.1615
26,MI,6,St. Joseph MI,9932.057,61295,0.0901,0.162
26,MI,6,Van Buren MI,11702.169,76258,0.1062,0.1535
26,MI,7,Branch MI,7299.419,45248,0.0722,0.1613
26,MI,7,Eaton MI,13655.672,107759,0.1351,0.1267
26,MI,7,Hillsdale MI,7157.543,46688,0.0708,0.1533
26,MI,7,Jackson MI,27169.142,160248,0.2687,0.1695
26,MI,7,Lenawee MI,15444.036,99892,0.1527,0.1546
26,MI,7,Monroe MI,18008.946,152021,0.1781,0.1185
26,MI,7,Washtenaw MI,12379.9525,94116.611,0.1224,0.1315
26,MI,8,Ingham MI,41420.558,280895,0.4065,0.1475
26,MI,8,Livingston MI,24668.928,180967,0.2421,0.1363
26,MI,8,Oakland MI,35806.54163,244113.896,0.3514,0.1467
26,MI,9,Macomb MI,85094.2613,500358.521,0.6963,0.1701
26,MI,9,Oakland MI,37114.80946,205607.609,0.3037,0.1805
26,MI,10,Huron MI,5166.082,33118,0.0487,0.156
26,MI,10,Lapeer MI,12925.503,88319,0.122,0.1464
26,MI,10,Macomb MI,49571.8257,340619.479,0.4677,0.1455
26,MI,10,Sanilac MI,6750.896,43114,0.0637,0.1566
26,MI,10,St. Clair MI,25630.878,163040,0.2418,0.1572
26,MI,10,Tuscola MI,5944.225674,37772.644,0.0561,0.1574
26,MI,11,Oakland MI,69476.97763,450966.29,0.6783,0.1541
26,MI,11,Wayne MI,32950.212,255007,0.3217,0.1292
26,MI,12,Washtenaw MI,38701.9255,250674.389,0.3622,0.1544
26,MI,12,Wayne MI,68151.45448,455299.216,0.6378,0.1497
26,MI,13,Wayne MI,127191.1812,705970.452,1,0.1802
26,MI,14,Oakland MI,48539.31028,301674.205,0.3961,0.1609
26,MI,14,Wayne MI,73993.1263,404307.332,0.6039,0.183
27,MN,1,Blue Earth MN,9497.222,64013,0.1039,0.1484
27,MN,1,Brown MN,4329.584,25893,0.0474,0.1672
27,MN,1,Cottonwood MN,669.609704,3800.739,0.0073,0.1762
27,MN,1,Dodge MN,2455.636,20087,0.0269,0.1223
27,MN,1,Faribault MN,2598.744,14553,0.0284,0.1786
27,MN,1,Fillmore MN,2993.172,20866,0.0327,0.1434
27,MN,1,Freeborn MN,3854.416,31255,0.0422,0.1233
27,MN,1,Houston MN,2779.374,19027,0.0304,0.1461
27,MN,1,Jackson MN,1795.88,10266,0.0196,0.1749
27,MN,1,Le Sueur MN,4198.2,27703,0.0459,0.1515
27,MN,1,Martin MN,3739.656,20840,0.0409,0.1794
27,MN,1,Mower MN,4771.394,39163,0.0522,0.1218
27,MN,1,Nicollet MN,4860.242,32727,0.0532,0.1485
27,MN,1,Nobles MN,3824.168,21378,0.0418,0.1789
27,MN,1,Olmsted MN,14554.431,144248,0.1592,0.1009
27,MN,1,Rice MN,5940.054171,39097.478,0.065,0.1519
27,MN,1,Rock MN,1753.624,9687,0.0192,0.181
27,MN,1,Steele MN,4460.554,36576,0.0488,0.122
27,MN,1,Waseca MN,2833.71,19136,0.031,0.1481
27,MN,1,Watonwan MN,2028.288,11211,0.0222,0.1809
27,MN,1,Winona MN,7482.93,51461,0.0819,0.1454
27,MN,2,Dakota MN,45131.332,398552,0.5705,0.1132
27,MN,2,Goodhue MN,7010.994,46183,0.0886,0.1518
27,MN,2,Rice MN,3820.760829,25044.522,0.0483,0.1526
27,MN,2,Scott MN,15746.022,129928,0.199,0.1212
27,MN,2,Wabasha MN,3141.186,21676,0.0397,0.1449
27,MN,2,Washington MN,4258.439314,41610.984,0.0538,0.1023
27,MN,3,Anoka MN,7983.199,61476,0.0958,0.1299
27,MN,3,Carver MN,7104.364488,56361.723,0.0852,0.126
27,MN,3,Hennepin MN,68264.44533,545146.359,0.819,0.1252
27,MN,4,Ramsey MN,70323.097,505570,0.7967,0.1391
27,MN,4,Washington MN,17945.64369,157417.016,0.2033,0.114
27,MN,5,Anoka MN,6924.512,53682,0.066,0.129
27,MN,5,Hennepin MN,97628.45624,606238.73,0.9303,0.161
27,MN,5,Ramsey MN,386.15,3070,0.0037,0.1258
27,MN,6,Anoka MN,22781.851,215686,0.2761,0.1056
27,MN,6,Benton MN,5162.951,38451,0.0626,0.1343
27,MN,6,Carver MN,4355.287512,34680.277,0.0528,0.1256
27,MN,6,Hennepin MN,134.054434,1039.911,0.0016,0.1289
27,MN,6,Sherburne MN,11142.48,88499,0.1351,0.1259
27,MN,6,Stearns MN,17446.23133,120833.641,0.2115,0.1444
27,MN,6,Washington MN,4956.359,39108,0.0601,0.1267
27,MN,6,Wright MN,16526.828,124700,0.2003,0.1325
27,MN,7,Becker MN,4331.896,32504,0.043,0.1333
27,MN,7,Beltrami MN,4016.669632,30010.039,0.0399,0.1338
27,MN,7,Big Stone MN,833.396,5269,0.0083,0.1582
27,MN,7,Chippewa MN,2077.502,12441,0.0206,0.167
27,MN,7,Clay MN,8816.445,58999,0.0875,0.1494
27,MN,7,Clearwater MN,1156.2,8695,0.0115,0.133
27,MN,7,Cottonwood MN,1422.062296,7886.261,0.0141,0.1803
27,MN,7,Douglas MN,5811.296,36009,0.0577,0.1614
27,MN,7,Grant MN,961.709,6018,0.0095,0.1598
27,MN,7,Kandiyohi MN,5995.286,42239,0.0595,0.1419
27,MN,7,Kittson MN,674.839,4552,0.0067,0.1483
27,MN,7,Lac qui Parle MN,1222.06,7259,0.0121,0.1684
27,MN,7,Lake of the Woods MN,539.56,4045,0.0054,0.1334
27,MN,7,Lincoln MN,995.106,5896,0.0099,0.1688
27,MN,7,Lyon MN,4329.584,25857,0.043,0.1674
27,MN,7,Mahnomen MN,709.136,5413,0.007,0.131
27,MN,7,Marshall MN,1393.216,9439,0.0138,0.1476
27,MN,7,McLeod MN,5205.938,36651,0.0517,0.142
27,MN,7,Meeker MN,3270.156,23300,0.0325,0.1404
27,MN,7,Murray MN,1542.344,8725,0.0153,0.1768
27,MN,7,Norman MN,1023.143,6852,0.0102,0.1493
27,MN,7,Otter Tail MN,9165.352,57303,0.091,0.1599
27,MN,7,Pennington MN,2068.055,13930,0.0205,0.1485
27,MN,7,Pipestone MN,1732.496,9596,0.0172,0.1805
27,MN,7,Polk MN,4745.642,31600,0.0471,0.1502
27,MN,7,Pope MN,1790.822,10995,0.0178,0.1629
27,MN,7,Red Lake MN,609.532,4089,0.0061,0.1491
27,MN,7,Redwood MN,2723.448,16059,0.027,0.1696
27,MN,7,Renville MN,2236.486,15730,0.0222,0.1422
27,MN,7,Roseau MN,2372.821,15629,0.0236,0.1518
27,MN,7,Sibley MN,2142.516,15226,0.0213,0.1407
27,MN,7,Stearns MN,4328.019674,29808.359,0.043,0.1452
27,MN,7,Stevens MN,1541.76,9726,0.0153,0.1585
27,MN,7,Swift MN,1584.865,9783,0.0157,0.162
27,MN,7,Todd MN,3926.428,24895,0.039,0.1577
27,MN,7,Traverse MN,568.204,3558,0.0056,0.1597
27,MN,7,Wilkin MN,1058.764,6576,0.0105,0.161
27,MN,7,Yellow Medicine MN,1780.716,10438,0.0177,0.1706
27,MN,8,Aitkin MN,2366.423,16202,0.0264,0.1461
27,MN,8,Beltrami MN,1933.906368,14431.961,0.0215,0.134
27,MN,8,Carlton MN,5094.445,35386,0.0568,0.144
27,MN,8,Cass MN,3748.894,28567,0.0418,0.1312
27,MN,8,Chisago MN,7214.788,53887,0.0804,0.1339
27,MN,8,Cook MN,676.48,5176,0.0075,0.1307
27,MN,8,Crow Wing MN,9847.405,62500,0.1097,0.1576
27,MN,8,Hubbard MN,2728.632,20428,0.0304,0.1336
27,MN,8,Isanti MN,5162.282,37816,0.0575,0.1365
27,MN,8,Itasca MN,5923.959,45058,0.066,0.1315
27,MN,8,Kanabec MN,2485.683,16239,0.0277,0.1531
27,MN,8,Koochiching MN,1730.144,13311,0.0193,0.13
27,MN,8,Lake MN,1406.13,10866,0.0157,0.1294
27,MN,8,Mille Lacs MN,3989.219,26097,0.0444,0.1529
27,MN,8,Morrison MN,5230.04,33198,0.0583,0.1575
27,MN,8,Pine MN,4617.606,29750,0.0514,0.1552
27,MN,8,St. Louis MN,23434.353,200226,0.2611,0.117
27,MN,8,Wadena MN,2165.288,13843,0.0241,0.1564
28,MS,1,Alcorn MS,7527.027,37057,0.0516,0.2031
28,MS,1,Benton MS,2032.393,8729,0.0139,0.2328
28,MS,1,Calhoun MS,3008.196,14962,0.0206,0.2011
28,MS,1,Chickasaw MS,3700.441,17392,0.0254,0.2128
28,MS,1,Choctaw MS,1631.367,8547,0.0112,0.1909
28,MS,1,Clay MS,4201.899,20634,0.0288,0.2036
28,MS,1,DeSoto MS,27270,161252,0.187,0.1691
28,MS,1,Itawamba MS,4402.03,23401,0.0302,0.1881
28,MS,1,Lafayette MS,10287.424,47351,0.0706,0.2173
28,MS,1,Lee MS,16492.589,82910,0.1131,0.1989
28,MS,1,Lowndes MS,11490.728,59779,0.0788,0.1922
28,MS,1,Marshall MS,8576.829,37144,0.0588,0.2309
28,MS,1,Monroe MS,7446.746,36989,0.0511,0.2013
28,MS,1,Oktibbeha MS,644.723382,3159.9,0.0044,0.204
28,MS,1,Pontotoc MS,5880.21,29957,0.0403,0.1963
28,MS,1,Prentiss MS,5123.203,25276,0.0351,0.2027
28,MS,1,Tate MS,5650.101,28886,0.0388,0.1956
28,MS,1,Tippah MS,5122.396,22232,0.0351,0.2304
28,MS,1,Tishomingo MS,3946.03,19593,0.0271,0.2014
28,MS,1,Union MS,5460.195,27134,0.0375,0.2012
28,MS,1,Webster MS,1942.299,10253,0.0133,0.1894
28,MS,1,Winston MS,3955.299,19198,0.0271,0.206
28,MS,2,Attala MS,3809.829,19564,0.023,0.1947
28,MS,2,Bolivar MS,8137.137,34145,0.0491,0.2383
28,MS,2,Carroll MS,2527.549,10597,0.0153,0.2385
28,MS,2,Claiborne MS,2026.072,9604,0.0122,0.211
28,MS,2,Coahoma MS,5126.587,26151,0.0309,0.196
28,MS,2,Copiah MS,6042.536,29449,0.0365,0.2052
28,MS,2,Grenada MS,4296.654,21906,0.0259,0.1961
28,MS,2,Hinds MS,48446.61802,214652.669,0.2923,0.2257
28,MS,2,Holmes MS,4200.94,19198,0.0253,0.2188
28,MS,2,Humphreys MS,2439.934,9375,0.0147,0.2603
28,MS,2,Issaquena MS,336.46,1406,0.002,0.2393
28,MS,2,Jefferson MS,1613.836,7726,0.0097,0.2089
28,MS,2,Leake MS,4525.446,23805,0.0273,0.1901
28,MS,2,Leflore MS,7796.331,32317,0.047,0.2412
28,MS,2,Madison MS,6330.844727,26941.918,0.0382,0.235
28,MS,2,Montgomery MS,2133.687,10925,0.0129,0.1953
28,MS,2,Panola MS,6783.442,34707,0.0409,0.1954
28,MS,2,Quitman MS,1581.7,8223,0.0095,0.1924
28,MS,2,Sharkey MS,1176.217,4916,0.0071,0.2393
28,MS,2,Sunflower MS,7777.335,29450,0.0469,0.2641
